watername,location,site,date,year,locationsub,start.lat,start.lon,stop.lat,stop.lon,method,pass,genID,CORRgenID,species,life.stage,spawncond,sex,TL.mm,TL.in,FL.mm,weight.g,weight.lbs,count,lice,notes,survey.notes,collection.type,run,sizecat
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0104,20MSA0104,SRC,adult,NA,NA,314,NA,NA,308,0.68,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0105,20MSA0105,SRC,adult,NA,NA,281,NA,NA,218,0.48,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0106,20MSA0106,SRC,adult,NA,NA,305,NA,NA,286,0.63,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0107,20MSA0107,SRC,adult,NA,NA,365,NA,NA,535,1.18,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0108,20MSA0108,SRC,adult,NA,NA,370,NA,NA,513,1.13,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0109,20MSA0109,SRC,adult,NA,NA,324,NA,NA,331,0.73,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0110,20MSA0110,SRC,adult,NA,NA,201,NA,NA,82,0.18,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.384757,-110.744578,43.371712,-110.739037,raft efish,NA,20MSA0111,20MSA0111,SRC,adult,NA,NA,267,NA,NA,172,0.38,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0112,20MSA0112,SRC,adult,NA,NA,422,NA,NA,699,1.54,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0113,20MSA0113,SRC,adult,NA,NA,365,NA,NA,549,1.21,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0114,20MSA0114,SRC,adult,NA,NA,395,NA,NA,617,1.36,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0115,20MSA0115,SRC,adult,NA,NA,300,NA,NA,290,0.64,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0116,20MSA0116,SRC,adult,NA,NA,419,NA,NA,785,1.73,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0117,20MSA0117,SRC,adult,NA,NA,342,NA,NA,467,1.03,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0118,20MSA0118,SRC,adult,NA,NA,425,NA,NA,699,1.54,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0119,20MSA0119,SRC,adult,NA,NA,416,NA,NA,726,1.6,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0120,20MSA0120,SRC,adult,NA,NA,272,NA,NA,213,0.47,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0121,20MSA0121,SRC,adult,NA,NA,307,NA,NA,286,0.63,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0122,20MSA0122,SRC,adult,NA,NA,411,NA,NA,585,1.29,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0123,20MSA0123,SRC,adult,NA,NA,246,NA,NA,159,0.35,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0124,20MSA0124,SRC,adult,NA,NA,289,NA,NA,254,0.56,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0125,20MSA0125,SRC,adult,NA,NA,425,NA,NA,821,1.81,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0126,20MSA0126,SRC,adult,NA,NA,212,NA,NA,95,0.21,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0127,20MSA0127,SRC,adult,NA,NA,210,NA,NA,86,0.19,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.371712,-110.739037,43.354668,-110.715768,raft efish,NA,20MSA0128,20MSA0128,SRC,adult,NA,NA,280,NA,NA,231,0.51,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0129,20MSA0129,SRC,adult,NA,NA,328,NA,NA,327,0.72,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0130,20MSA0130,SRC,adult,NA,NA,327,NA,NA,336,0.74,1,NA,NA,NA,mixture,0,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0131,20MSA0131,SRC,adult,NA,NA,406,NA,NA,540,1.19,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0132,20MSA0132,SRC,adult,NA,NA,393,NA,NA,603,1.33,1,NA,NA,NA,mixture,0,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0133,20MSA0133,SRC,adult,NA,NA,375,NA,NA,467,1.03,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0134,20MSA0134,SRC,adult,NA,NA,440,NA,NA,848,1.87,1,NA,NA,NA,mixture,0,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0135,20MSA0135,SRC,adult,NA,NA,330,NA,NA,NA,NA,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0136,20MSA0136,SRC,adult,NA,NA,364,NA,NA,426,0.94,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0137,20MSA0137,SRC,adult,NA,NA,350,NA,NA,417,0.92,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0138,20MSA0138,SRC,adult,NA,NA,412,NA,NA,708,1.56,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0139,20MSA0139,SRC,adult,NA,NA,387,NA,NA,408,0.9,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0140,20MSA0140,SRC,adult,NA,NA,292,NA,NA,281,0.62,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0141,20MSA0141,SRC,adult,NA,NA,251,NA,NA,168,0.37,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0142,20MSA0142,SRC,adult,NA,NA,246,NA,NA,159,0.35,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0143,20MSA0143,SRC,adult,NA,NA,230,NA,NA,104,0.23,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0144,20MSA0144,SRC,adult,NA,NA,406,NA,NA,667,1.47,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0145,20MSA0145,SRC,adult,NA,NA,210,NA,NA,82,0.18,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0146,20MSA0146,SRC,adult,NA,NA,273,NA,NA,213,0.47,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0147,20MSA0147,SRC,adult,NA,NA,266,NA,NA,195,0.43,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.343697,-110.722467,43.327522,-110.730129,raft efish,NA,20MSA0148,20MSA0148,SRC,adult,NA,NA,206,NA,NA,82,0.18,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0149,20MSA0149,SRC,adult,NA,NA,380,NA,NA,531,1.17,1,NA,NA,NA,mixture,0,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0150,20MSA0150,SRC,adult,NA,NA,387,NA,NA,522,1.15,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0151,20MSA0151,SRC,adult,NA,NA,355,NA,NA,494,1.09,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0152,20MSA0152,SRC,adult,NA,NA,302,NA,NA,254,0.56,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0153,20MSA0153,SRC,adult,NA,NA,313,NA,NA,318,0.7,1,NA,NA,NA,mixture,0,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0154,20MSA0154,SRC,adult,NA,NA,324,NA,NA,381,0.84,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0155,20MSA0155,SRC,adult,NA,NA,427,NA,NA,694,1.53,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0156,20MSA0156,SRC,adult,NA,NA,266,NA,NA,204,0.45,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0157,20MSA0157,SRC,adult,NA,NA,273,NA,NA,191,0.42,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0158,20MSA0158,SRC,adult,NA,NA,204,NA,NA,77,0.17,1,NA,NA,NA,mixture,1,1
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.321208,-110.732892,43.305017,-110.747581,raft efish,NA,20MSA0159,20MSA0159,SRC,adult,NA,NA,255,NA,NA,177,0.39,1,NA,NA,NA,mixture,1,2
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0160,20MSA0160,SRC,adult,NA,NA,376,NA,NA,544,1.2,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0161,20MSA0161,SRC,adult,NA,NA,410,NA,NA,644,1.42,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0162,20MSA0162,SRC,adult,NA,NA,425,NA,NA,694,1.53,1,NA,NA,NA,mixture,1,5
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0163,20MSA0163,SRC,adult,NA,NA,335,NA,NA,408,0.9,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0164,20MSA0164,SRC,adult,NA,NA,393,NA,NA,562,1.24,1,NA,NA,NA,mixture,1,4
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0165,20MSA0165,SRC,adult,NA,NA,325,NA,NA,304,0.67,1,NA,NA,NA,mixture,1,3
snake,southparkastoria,snake_southparkastoria,10/22/20,2020,South Park to Astoria,43.305017,-110.747581,43.300127,-110.774595,raft efish,NA,20MSA0166,20MSA0166,SRC,adult,NA,NA,410,NA,NA,699,1.54,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0167,20MSA0167,SRC,adult,NA,NA,420,NA,NA,807,1.78,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0168,20MSA0168,SRC,adult,NA,NA,375,NA,NA,458,1.01,1,NA,NA,NA,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0169,20MSA0169,SRC,adult,NA,NA,375,NA,NA,463,1.02,1,NA,NA,NA,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0170,20MSA0170,SRC,adult,NA,NA,426,NA,NA,830,1.83,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0171,20MSA0171,SRC,adult,NA,NA,411,NA,NA,875,1.93,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0172,20MSA0172,SRC,adult,NA,NA,360,NA,NA,522,1.15,1,NA,NA,NA,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0173,20MSA0173,SRC,adult,NA,NA,365,NA,NA,526,1.16,1,NA,NA,NA,mixture,0,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0174,20MSA0174,SRC,adult,NA,NA,367,NA,NA,454,1,1,NA,NA,NA,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0175,20MSA0175,SRC,adult,NA,NA,405,NA,NA,608,1.34,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0176,20MSA0176,SRC,adult,NA,NA,212,NA,NA,91,0.2,1,NA,NA,NA,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0177,20MSA0177,SRC,adult,NA,NA,292,NA,NA,240,0.53,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0178,20MSA0178,SRC,adult,NA,NA,294,NA,NA,259,0.57,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0179,20MSA0179,SRC,adult,NA,NA,286,NA,NA,NA,NA,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0180,20MSA0180,SRC,adult,NA,NA,346,NA,NA,435,0.96,1,NA,NA,NA,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0181,20MSA0181,SRC,adult,NA,NA,302,NA,NA,277,0.61,1,NA,NA,NA,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0182,20MSA0182,SRC,adult,NA,NA,216,NA,NA,77,0.17,1,NA,NA,NA,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0183,20MSA0183,SRC,adult,NA,NA,216,NA,NA,86,0.19,1,NA,NA,NA,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0184,20MSA0184,SRC,adult,NA,NA,287,NA,NA,195,0.43,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0185,20MSA0185,SRC,adult,NA,NA,270,NA,NA,177,0.39,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0186,20MSA0186,SRC,adult,NA,NA,222,NA,NA,104,0.23,1,NA,NA,NA,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0187,20MSA0187,SRC,adult,NA,NA,246,NA,NA,127,0.28,1,NA,NA,NA,mixture,0,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0188,20MSA0188,SRC,adult,NA,NA,227,NA,NA,109,0.24,1,NA,NA,NA,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.301078,-110.775832,43.293201,-110.788523,raft efish,NA,20MSA0189,20MSA0189,SRC,adult,NA,NA,208,NA,NA,82,0.18,1,NA,NA,NA,mixture,1,1
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0190,20MSA0190,SRC,adult,NA,NA,345,NA,NA,408,0.9,1,NA,NA,NA,mixture,0,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0191,20MSA0191,SRC,adult,NA,NA,408,NA,NA,653,1.44,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0192,20MSA0192,SRC,adult,NA,NA,366,NA,NA,513,1.13,1,NA,NA,NA,mixture,0,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0193,20MSA0193,SRC,adult,NA,NA,362,NA,NA,476,1.05,1,NA,NA,NA,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0194,20MSA0194,SRC,adult,NA,NA,425,NA,NA,771,1.7,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0195,20MSA0195,SRC,adult,NA,NA,395,NA,NA,721,1.59,1,NA,NA,NA,mixture,0,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0196,20MSA0196,SRC,adult,NA,NA,335,NA,NA,399,0.88,1,NA,NA,NA,mixture,0,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0197,20MSA0197,SRC,adult,NA,NA,412,NA,NA,739,1.63,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0198,20MSA0198,SRC,adult,NA,NA,333,NA,NA,376,0.83,1,NA,NA,NA,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0199,20MSA0199,SRC,adult,NA,NA,395,NA,NA,694,1.53,1,NA,NA,NA,mixture,1,4
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0200,20MSA0200,SRC,adult,NA,NA,344,NA,NA,408,0.9,1,NA,NA,NA,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0201,20MSA0201,SRC,adult,NA,NA,286,NA,NA,254,0.56,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0202,20MSA0202,SRC,adult,NA,NA,348,NA,NA,404,0.89,1,NA,NA,NA,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0203,20MSA0203,SRC,adult,NA,NA,420,NA,NA,776,1.71,1,NA,NA,NA,mixture,1,5
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0204,20MSA0204,SRC,adult,NA,NA,323,NA,NA,372,0.82,1,NA,NA,NA,mixture,1,3
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0205,20MSA0205,SRC,adult,NA,NA,256,NA,NA,154,0.34,1,NA,NA,NA,mixture,1,2
snake,astoriawesttable,snake_astoriawesttable,10/23/20,2020,Astoria to West Table,43.29119,-110.790399,43.2765,-110.790709,raft efish,NA,20MSA0206,20MSA0206,SRC,adult,NA,NA,209,NA,NA,73,0.16,1,NA,NA,NA,mixture,1,1
